wl	density	SampleID	Locality	Taxon
518.48	32.473	Unique_flower_39	Loc_5	SpeciesA
525.5	30.444	Unique_flower_39	Loc_5	SpeciesA
532.51	29.48	Unique_flower_39	Loc_5	SpeciesA
539.51	28.052	Unique_flower_39	Loc_5	SpeciesA
546.49	27.479	Unique_flower_39	Loc_5	SpeciesA
553.45	27.163	Unique_flower_39	Loc_5	SpeciesA
560.39	27.69	Unique_flower_39	Loc_5	SpeciesA
567.32	29.502	Unique_flower_39	Loc_5	SpeciesA
574.23	30.695	Unique_flower_39	Loc_5	SpeciesA
581.12	34.07	Unique_flower_39	Loc_5	SpeciesA
587.99	36.851	Unique_flower_39	Loc_5	SpeciesA
594.85	40.013	Unique_flower_39	Loc_5	SpeciesA
601.69	43.056	Unique_flower_39	Loc_5	SpeciesA
608.51	45.261	Unique_flower_39	Loc_5	SpeciesA
615.32	46.543	Unique_flower_39	Loc_5	SpeciesA
622.11	48.545	Unique_flower_39	Loc_5	SpeciesA
628.88	48.38	Unique_flower_39	Loc_5	SpeciesA
635.63	49.356	Unique_flower_39	Loc_5	SpeciesA
642.36	50.299	Unique_flower_39	Loc_5	SpeciesA
649.07	51.612	Unique_flower_39	Loc_5	SpeciesA
655.77	53.14	Unique_flower_39	Loc_5	SpeciesA
662.45	51.287	Unique_flower_39	Loc_5	SpeciesA
669.11	51.796	Unique_flower_39	Loc_5	SpeciesA
675.75	54.713	Unique_flower_39	Loc_5	SpeciesA
682.37	52.562	Unique_flower_39	Loc_5	SpeciesA
688.97	53.749	Unique_flower_39	Loc_5	SpeciesA
695.55	53.185	Unique_flower_39	Loc_5	SpeciesA
298.34	7.317	Unique_flower_40	Loc_5	SpeciesA
305.82	7.269	Unique_flower_40	Loc_5	SpeciesA
313.27	8.955	Unique_flower_40	Loc_5	SpeciesA
320.72	7.41	Unique_flower_40	Loc_5	SpeciesA
328.15	7.153	Unique_flower_40	Loc_5	SpeciesA
335.57	6.533	Unique_flower_40	Loc_5	SpeciesA
342.98	6.028	Unique_flower_40	Loc_5	SpeciesA
350.37	6.052	Unique_flower_40	Loc_5	SpeciesA
357.75	5.395	Unique_flower_40	Loc_5	SpeciesA
365.11	6.015	Unique_flower_40	Loc_5	SpeciesA
372.46	5.317	Unique_flower_40	Loc_5	SpeciesA
379.8	7.111	Unique_flower_40	Loc_5	SpeciesA
387.12	9.433	Unique_flower_40	Loc_5	SpeciesA
394.43	13.084	Unique_flower_40	Loc_5	SpeciesA
401.72	21.588	Unique_flower_40	Loc_5	SpeciesA
409	32.657	Unique_flower_40	Loc_5	SpeciesA
416.26	43.97	Unique_flower_40	Loc_5	SpeciesA
423.51	53.38	Unique_flower_40	Loc_5	SpeciesA
430.75	58.954	Unique_flower_40	Loc_5	SpeciesA
439.05	60.602	Unique_flower_40	Loc_5	SpeciesA
446.25	61.578	Unique_flower_40	Loc_5	SpeciesA
453.44	62.656	Unique_flower_40	Loc_5	SpeciesA
460.61	61.541	Unique_flower_40	Loc_5	SpeciesA
467.77	60.26	Unique_flower_40	Loc_5	SpeciesA
474.91	58.989	Unique_flower_40	Loc_5	SpeciesA
482.03	59.377	Unique_flower_40	Loc_5	SpeciesA
489.14	57.661	Unique_flower_40	Loc_5	SpeciesA
496.24	56.067	Unique_flower_40	Loc_5	SpeciesA
503.31	54.264	Unique_flower_40	Loc_5	SpeciesA
511.43	52.598	Unique_flower_40	Loc_5	SpeciesA
518.48	50.635	Unique_flower_40	Loc_5	SpeciesA
525.5	49.375	Unique_flower_40	Loc_5	SpeciesA
532.51	48.596	Unique_flower_40	Loc_5	SpeciesA
539.51	46.464	Unique_flower_40	Loc_5	SpeciesA
546.49	46.777	Unique_flower_40	Loc_5	SpeciesA
553.45	45.545	Unique_flower_40	Loc_5	SpeciesA
560.39	44.789	Unique_flower_40	Loc_5	SpeciesA
567.32	43.942	Unique_flower_40	Loc_5	SpeciesA
574.23	44.617	Unique_flower_40	Loc_5	SpeciesA
581.12	44.755	Unique_flower_40	Loc_5	SpeciesA
587.99	46.348	Unique_flower_40	Loc_5	SpeciesA
594.85	47.515	Unique_flower_40	Loc_5	SpeciesA
601.69	50.166	Unique_flower_40	Loc_5	SpeciesA
608.51	50	Unique_flower_40	Loc_5	SpeciesA
615.32	50.16	Unique_flower_40	Loc_5	SpeciesA
622.11	50.792	Unique_flower_40	Loc_5	SpeciesA
628.88	49.383	Unique_flower_40	Loc_5	SpeciesA
635.63	50.727	Unique_flower_40	Loc_5	SpeciesA
642.36	52.352	Unique_flower_40	Loc_5	SpeciesA
649.07	54.59	Unique_flower_40	Loc_5	SpeciesA
655.77	56.575	Unique_flower_40	Loc_5	SpeciesA
662.45	55.285	Unique_flower_40	Loc_5	SpeciesA
669.11	55.198	Unique_flower_40	Loc_5	SpeciesA
675.75	58.314	Unique_flower_40	Loc_5	SpeciesA
682.37	55.581	Unique_flower_40	Loc_5	SpeciesA
688.97	58.464	Unique_flower_40	Loc_5	SpeciesA
695.55	56.434	Unique_flower_40	Loc_5	SpeciesA
298.34	5.556	Unique_flower_41	Loc_5	SpeciesA
305.82	4.846	Unique_flower_41	Loc_5	SpeciesA
313.27	4.302	Unique_flower_41	Loc_5	SpeciesA
320.72	4.892	Unique_flower_41	Loc_5	SpeciesA
328.15	4.462	Unique_flower_41	Loc_5	SpeciesA
335.57	4.592	Unique_flower_41	Loc_5	SpeciesA
342.98	4.669	Unique_flower_41	Loc_5	SpeciesA
350.37	4.23	Unique_flower_41	Loc_5	SpeciesA
357.75	2.67	Unique_flower_41	Loc_5	SpeciesA
365.11	3.759	Unique_flower_41	Loc_5	SpeciesA
372.46	3.77	Unique_flower_41	Loc_5	SpeciesA
379.8	5.111	Unique_flower_41	Loc_5	SpeciesA
387.12	7.905	Unique_flower_41	Loc_5	SpeciesA
394.43	11.872	Unique_flower_41	Loc_5	SpeciesA
401.72	21.273	Unique_flower_41	Loc_5	SpeciesA
409	33.541	Unique_flower_41	Loc_5	SpeciesA
416.26	47.358	Unique_flower_41	Loc_5	SpeciesA
423.51	59.318	Unique_flower_41	Loc_5	SpeciesA
430.75	65.814	Unique_flower_41	Loc_5	SpeciesA
439.05	68.404	Unique_flower_41	Loc_5	SpeciesA
446.25	70.201	Unique_flower_41	Loc_5	SpeciesA
453.44	71.368	Unique_flower_41	Loc_5	SpeciesA
460.61	71.094	Unique_flower_41	Loc_5	SpeciesA
467.77	69.059	Unique_flower_41	Loc_5	SpeciesA
474.91	68.981	Unique_flower_41	Loc_5	SpeciesA
482.03	68.23	Unique_flower_41	Loc_5	SpeciesA
489.14	68.18	Unique_flower_41	Loc_5	SpeciesA
496.24	67.412	Unique_flower_41	Loc_5	SpeciesA
503.31	65.959	Unique_flower_41	Loc_5	SpeciesA
511.43	65.971	Unique_flower_41	Loc_5	SpeciesA
518.48	64.639	Unique_flower_41	Loc_5	SpeciesA
525.5	64.769	Unique_flower_41	Loc_5	SpeciesA
532.51	63.171	Unique_flower_41	Loc_5	SpeciesA
539.51	61.715	Unique_flower_41	Loc_5	SpeciesA
546.49	62.107	Unique_flower_41	Loc_5	SpeciesA
553.45	60.353	Unique_flower_41	Loc_5	SpeciesA
560.39	61.506	Unique_flower_41	Loc_5	SpeciesA
567.32	60.83	Unique_flower_41	Loc_5	SpeciesA
574.23	61.389	Unique_flower_41	Loc_5	SpeciesA
581.12	61.465	Unique_flower_41	Loc_5	SpeciesA
587.99	61.844	Unique_flower_41	Loc_5	SpeciesA
594.85	62.648	Unique_flower_41	Loc_5	SpeciesA
601.69	63.821	Unique_flower_41	Loc_5	SpeciesA
608.51	63.105	Unique_flower_41	Loc_5	SpeciesA
615.32	63.22	Unique_flower_41	Loc_5	SpeciesA
622.11	63.61	Unique_flower_41	Loc_5	SpeciesA
628.88	61.535	Unique_flower_41	Loc_5	SpeciesA
635.63	62.277	Unique_flower_41	Loc_5	SpeciesA
642.36	62.66	Unique_flower_41	Loc_5	SpeciesA
649.07	64.3	Unique_flower_41	Loc_5	SpeciesA
655.77	66.389	Unique_flower_41	Loc_5	SpeciesA
662.45	63.373	Unique_flower_41	Loc_5	SpeciesA
669.11	64.509	Unique_flower_41	Loc_5	SpeciesA
675.75	64.946	Unique_flower_41	Loc_5	SpeciesA
682.37	63.724	Unique_flower_41	Loc_5	SpeciesA
688.97	66.547	Unique_flower_41	Loc_5	SpeciesA
695.55	63.489	Unique_flower_41	Loc_5	SpeciesA
298.34	1.801	Unique_flower_57	Loc_9	SpeciesA
305.82	2.19	Unique_flower_57	Loc_9	SpeciesA
313.27	1.694	Unique_flower_57	Loc_9	SpeciesA
320.72	1.86	Unique_flower_57	Loc_9	SpeciesA
328.15	1.755	Unique_flower_57	Loc_9	SpeciesA
335.57	2.081	Unique_flower_57	Loc_9	SpeciesA
342.98	1.624	Unique_flower_57	Loc_9	SpeciesA
350.37	1.925	Unique_flower_57	Loc_9	SpeciesA
357.75	2.084	Unique_flower_57	Loc_9	SpeciesA
365.11	2.017	Unique_flower_57	Loc_9	SpeciesA
372.46	1.581	Unique_flower_57	Loc_9	SpeciesA
379.8	1.928	Unique_flower_57	Loc_9	SpeciesA
387.12	2.107	Unique_flower_57	Loc_9	SpeciesA
394.43	3.222	Unique_flower_57	Loc_9	SpeciesA
401.72	6.909	Unique_flower_57	Loc_9	SpeciesA
409	15.345	Unique_flower_57	Loc_9	SpeciesA
416.26	29.436	Unique_flower_57	Loc_9	SpeciesA
423.51	46.472	Unique_flower_57	Loc_9	SpeciesA
430.75	60.697	Unique_flower_57	Loc_9	SpeciesA
439.05	69.956	Unique_flower_57	Loc_9	SpeciesA
446.25	73.665	Unique_flower_57	Loc_9	SpeciesA
453.44	75.197	Unique_flower_57	Loc_9	SpeciesA
460.61	75.288	Unique_flower_57	Loc_9	SpeciesA
467.77	75.277	Unique_flower_57	Loc_9	SpeciesA
474.91	74.855	Unique_flower_57	Loc_9	SpeciesA
482.03	73.937	Unique_flower_57	Loc_9	SpeciesA
489.14	73.176	Unique_flower_57	Loc_9	SpeciesA
496.24	71.352	Unique_flower_57	Loc_9	SpeciesA
503.31	69.872	Unique_flower_57	Loc_9	SpeciesA
511.43	67.384	Unique_flower_57	Loc_9	SpeciesA
518.48	66.141	Unique_flower_57	Loc_9	SpeciesA
525.5	63.851	Unique_flower_57	Loc_9	SpeciesA
532.51	62.936	Unique_flower_57	Loc_9	SpeciesA
539.51	60.039	Unique_flower_57	Loc_9	SpeciesA
546.49	58.871	Unique_flower_57	Loc_9	SpeciesA
553.45	58.226	Unique_flower_57	Loc_9	SpeciesA
560.39	57.814	Unique_flower_57	Loc_9	SpeciesA
567.32	57.394	Unique_flower_57	Loc_9	SpeciesA
574.23	57.875	Unique_flower_57	Loc_9	SpeciesA
581.12	59.242	Unique_flower_57	Loc_9	SpeciesA
587.99	59.312	Unique_flower_57	Loc_9	SpeciesA
594.85	61.093	Unique_flower_57	Loc_9	SpeciesA
601.69	63.356	Unique_flower_57	Loc_9	SpeciesA
608.51	65.379	Unique_flower_57	Loc_9	SpeciesA
615.32	66.8	Unique_flower_57	Loc_9	SpeciesA
622.11	66.511	Unique_flower_57	Loc_9	SpeciesA
628.88	66.596	Unique_flower_57	Loc_9	SpeciesA
635.63	67.148	Unique_flower_57	Loc_9	SpeciesA
642.36	68.29	Unique_flower_57	Loc_9	SpeciesA
649.07	70.475	Unique_flower_57	Loc_9	SpeciesA
655.77	75.952	Unique_flower_57	Loc_9	SpeciesA
662.45	73.41	Unique_flower_57	Loc_9	SpeciesA
669.11	76.412	Unique_flower_57	Loc_9	SpeciesA
675.75	76.636	Unique_flower_57	Loc_9	SpeciesA
682.37	76.99	Unique_flower_57	Loc_9	SpeciesA
688.97	77.885	Unique_flower_57	Loc_9	SpeciesA
695.55	76.555	Unique_flower_57	Loc_9	SpeciesA
298.34	1.44	Unique_flower_58	Loc_9	SpeciesA
305.82	1.479	Unique_flower_58	Loc_9	SpeciesA
313.27	1.646	Unique_flower_58	Loc_9	SpeciesA
320.72	1.92	Unique_flower_58	Loc_9	SpeciesA
328.15	1.775	Unique_flower_58	Loc_9	SpeciesA
335.57	2.081	Unique_flower_58	Loc_9	SpeciesA
342.98	1.711	Unique_flower_58	Loc_9	SpeciesA
350.37	1.907	Unique_flower_58	Loc_9	SpeciesA
357.75	1.677	Unique_flower_58	Loc_9	SpeciesA
365.11	1.601	Unique_flower_58	Loc_9	SpeciesA
372.46	1.566	Unique_flower_58	Loc_9	SpeciesA
379.8	1.794	Unique_flower_58	Loc_9	SpeciesA
387.12	2.132	Unique_flower_58	Loc_9	SpeciesA
394.43	3.85	Unique_flower_58	Loc_9	SpeciesA
401.72	9.183	Unique_flower_58	Loc_9	SpeciesA
409	19.162	Unique_flower_58	Loc_9	SpeciesA
416.26	32.244	Unique_flower_58	Loc_9	SpeciesA
423.51	45.821	Unique_flower_58	Loc_9	SpeciesA
430.75	55.266	Unique_flower_58	Loc_9	SpeciesA
439.05	60.826	Unique_flower_58	Loc_9	SpeciesA
446.25	63.323	Unique_flower_58	Loc_9	SpeciesA
453.44	64.24	Unique_flower_58	Loc_9	SpeciesA
460.61	64.056	Unique_flower_58	Loc_9	SpeciesA
467.77	63.594	Unique_flower_58	Loc_9	SpeciesA
474.91	64.033	Unique_flower_58	Loc_9	SpeciesA
482.03	63.186	Unique_flower_58	Loc_9	SpeciesA
489.14	62.974	Unique_flower_58	Loc_9	SpeciesA
496.24	61.174	Unique_flower_58	Loc_9	SpeciesA
503.31	60.138	Unique_flower_58	Loc_9	SpeciesA
511.43	57.863	Unique_flower_58	Loc_9	SpeciesA
518.48	56.062	Unique_flower_58	Loc_9	SpeciesA
525.5	54.395	Unique_flower_58	Loc_9	SpeciesA
532.51	53.234	Unique_flower_58	Loc_9	SpeciesA
539.51	52.405	Unique_flower_58	Loc_9	SpeciesA
546.49	51.411	Unique_flower_58	Loc_9	SpeciesA
553.45	50.963	Unique_flower_58	Loc_9	SpeciesA
560.39	50.52	Unique_flower_58	Loc_9	SpeciesA
567.32	48.924	Unique_flower_58	Loc_9	SpeciesA
574.23	50.476	Unique_flower_58	Loc_9	SpeciesA
581.12	52.291	Unique_flower_58	Loc_9	SpeciesA
587.99	52.098	Unique_flower_58	Loc_9	SpeciesA
594.85	53.799	Unique_flower_58	Loc_9	SpeciesA
601.69	55.648	Unique_flower_58	Loc_9	SpeciesA
608.51	55.985	Unique_flower_58	Loc_9	SpeciesA
615.32	56.484	Unique_flower_58	Loc_9	SpeciesA
622.11	55.241	Unique_flower_58	Loc_9	SpeciesA
628.88	55.469	Unique_flower_58	Loc_9	SpeciesA
635.63	57.648	Unique_flower_58	Loc_9	SpeciesA
642.36	58.761	Unique_flower_58	Loc_9	SpeciesA
649.07	62.146	Unique_flower_58	Loc_9	SpeciesA
655.77	66.156	Unique_flower_58	Loc_9	SpeciesA
662.45	64.812	Unique_flower_58	Loc_9	SpeciesA
669.11	67.668	Unique_flower_58	Loc_9	SpeciesA
675.75	68.283	Unique_flower_58	Loc_9	SpeciesA
682.37	67.405	Unique_flower_58	Loc_9	SpeciesA
688.97	68.277	Unique_flower_58	Loc_9	SpeciesA
695.55	68.313	Unique_flower_58	Loc_9	SpeciesA
298.34	5.041	Unique_flower_59	Loc_9	SpeciesA
305.82	4.92	Unique_flower_59	Loc_9	SpeciesA
313.27	5.058	Unique_flower_59	Loc_9	SpeciesA
320.72	4.771	Unique_flower_59	Loc_9	SpeciesA
328.15	4.982	Unique_flower_59	Loc_9	SpeciesA
335.57	5.147	Unique_flower_59	Loc_9	SpeciesA
342.98	4.803	Unique_flower_59	Loc_9	SpeciesA
350.37	4.963	Unique_flower_59	Loc_9	SpeciesA
357.75	4.884	Unique_flower_59	Loc_9	SpeciesA
365.11	4.788	Unique_flower_59	Loc_9	SpeciesA
372.46	4.819	Unique_flower_59	Loc_9	SpeciesA
379.8	5.128	Unique_flower_59	Loc_9	SpeciesA
387.12	5.839	Unique_flower_59	Loc_9	SpeciesA
394.43	7.783	Unique_flower_59	Loc_9	SpeciesA
401.72	13.656	Unique_flower_59	Loc_9	SpeciesA
409	23.206	Unique_flower_59	Loc_9	SpeciesA
416.26	34.861	Unique_flower_59	Loc_9	SpeciesA
423.51	45.341	Unique_flower_59	Loc_9	SpeciesA
430.75	53.137	Unique_flower_59	Loc_9	SpeciesA
439.05	56.273	Unique_flower_59	Loc_9	SpeciesA
446.25	58.445	Unique_flower_59	Loc_9	SpeciesA
453.44	59.24	Unique_flower_59	Loc_9	SpeciesA
460.61	58.275	Unique_flower_59	Loc_9	SpeciesA
467.77	57.629	Unique_flower_59	Loc_9	SpeciesA
474.91	56.709	Unique_flower_59	Loc_9	SpeciesA
482.03	55.84	Unique_flower_59	Loc_9	SpeciesA
489.14	53.789	Unique_flower_59	Loc_9	SpeciesA
496.24	51.834	Unique_flower_59	Loc_9	SpeciesA
503.31	50.022	Unique_flower_59	Loc_9	SpeciesA
511.43	47.32	Unique_flower_59	Loc_9	SpeciesA
518.48	45.252	Unique_flower_59	Loc_9	SpeciesA
525.5	43.018	Unique_flower_59	Loc_9	SpeciesA
532.51	41.069	Unique_flower_59	Loc_9	SpeciesA
539.51	39.603	Unique_flower_59	Loc_9	SpeciesA
546.49	39.091	Unique_flower_59	Loc_9	SpeciesA
553.45	39.246	Unique_flower_59	Loc_9	SpeciesA
560.39	38.289	Unique_flower_59	Loc_9	SpeciesA
567.32	37.363	Unique_flower_59	Loc_9	SpeciesA
574.23	37.711	Unique_flower_59	Loc_9	SpeciesA
581.12	39.825	Unique_flower_59	Loc_9	SpeciesA
587.99	40.518	Unique_flower_59	Loc_9	SpeciesA
594.85	43.019	Unique_flower_59	Loc_9	SpeciesA
601.69	45.397	Unique_flower_59	Loc_9	SpeciesA
608.51	46	Unique_flower_59	Loc_9	SpeciesA
615.32	46.628	Unique_flower_59	Loc_9	SpeciesA
622.11	46.331	Unique_flower_59	Loc_9	SpeciesA
628.88	47.403	Unique_flower_59	Loc_9	SpeciesA
635.63	49.375	Unique_flower_59	Loc_9	SpeciesA
642.36	51.054	Unique_flower_59	Loc_9	SpeciesA
649.07	54.561	Unique_flower_59	Loc_9	SpeciesA
655.77	59.183	Unique_flower_59	Loc_9	SpeciesA
662.45	60.748	Unique_flower_59	Loc_9	SpeciesA
669.11	62.174	Unique_flower_59	Loc_9	SpeciesA
675.75	62.033	Unique_flower_59	Loc_9	SpeciesA
682.37	63.061	Unique_flower_59	Loc_9	SpeciesA
688.97	63.231	Unique_flower_59	Loc_9	SpeciesA
695.55	63.322	Unique_flower_59	Loc_9	SpeciesA
298.34	3.061	Unique_flower_60	Loc_9	SpeciesA
305.82	3.015	Unique_flower_60	Loc_9	SpeciesA
313.27	2.863	Unique_flower_60	Loc_9	SpeciesA
320.72	2.688	Unique_flower_60	Loc_9	SpeciesA
328.15	2.824	Unique_flower_60	Loc_9	SpeciesA
335.57	2.876	Unique_flower_60	Loc_9	SpeciesA
342.98	2.41	Unique_flower_60	Loc_9	SpeciesA
350.37	2.72	Unique_flower_60	Loc_9	SpeciesA
357.75	2.914	Unique_flower_60	Loc_9	SpeciesA
365.11	2.494	Unique_flower_60	Loc_9	SpeciesA
372.46	2.463	Unique_flower_60	Loc_9	SpeciesA
379.8	2.728	Unique_flower_60	Loc_9	SpeciesA
387.12	2.95	Unique_flower_60	Loc_9	SpeciesA
394.43	4.135	Unique_flower_60	Loc_9	SpeciesA
401.72	7.75	Unique_flower_60	Loc_9	SpeciesA
409	16.314	Unique_flower_60	Loc_9	SpeciesA
416.26	28.654	Unique_flower_60	Loc_9	SpeciesA
423.51	42.577	Unique_flower_60	Loc_9	SpeciesA
430.75	53.167	Unique_flower_60	Loc_9	SpeciesA
439.05	59.6	Unique_flower_60	Loc_9	SpeciesA
446.25	62.736	Unique_flower_60	Loc_9	SpeciesA
453.44	63.985	Unique_flower_60	Loc_9	SpeciesA
460.61	63.739	Unique_flower_60	Loc_9	SpeciesA
467.77	63.055	Unique_flower_60	Loc_9	SpeciesA
474.91	62.624	Unique_flower_60	Loc_9	SpeciesA
482.03	62.016	Unique_flower_60	Loc_9	SpeciesA
489.14	61.804	Unique_flower_60	Loc_9	SpeciesA
496.24	60.388	Unique_flower_60	Loc_9	SpeciesA
503.31	58.406	Unique_flower_60	Loc_9	SpeciesA
511.43	56.894	Unique_flower_60	Loc_9	SpeciesA
518.48	55.236	Unique_flower_60	Loc_9	SpeciesA
525.5	53.406	Unique_flower_60	Loc_9	SpeciesA
532.51	51.617	Unique_flower_60	Loc_9	SpeciesA
539.51	50.67	Unique_flower_60	Loc_9	SpeciesA
546.49	50.028	Unique_flower_60	Loc_9	SpeciesA
553.45	49.318	Unique_flower_60	Loc_9	SpeciesA
560.39	48.801	Unique_flower_60	Loc_9	SpeciesA
567.32	47.261	Unique_flower_60	Loc_9	SpeciesA
574.23	48.239	Unique_flower_60	Loc_9	SpeciesA
581.12	50.135	Unique_flower_60	Loc_9	SpeciesA
587.99	50.213	Unique_flower_60	Loc_9	SpeciesA
594.85	51.431	Unique_flower_60	Loc_9	SpeciesA
601.69	53.028	Unique_flower_60	Loc_9	SpeciesA
608.51	53.682	Unique_flower_60	Loc_9	SpeciesA
615.32	54.675	Unique_flower_60	Loc_9	SpeciesA
622.11	52.733	Unique_flower_60	Loc_9	SpeciesA
628.88	53.843	Unique_flower_60	Loc_9	SpeciesA
635.63	53.632	Unique_flower_60	Loc_9	SpeciesA
642.36	55.558	Unique_flower_60	Loc_9	SpeciesA
649.07	58.569	Unique_flower_60	Loc_9	SpeciesA
655.77	64.032	Unique_flower_60	Loc_9	SpeciesA
662.45	61.249	Unique_flower_60	Loc_9	SpeciesA
669.11	63.874	Unique_flower_60	Loc_9	SpeciesA
675.75	63.23	Unique_flower_60	Loc_9	SpeciesA
682.37	64.826	Unique_flower_60	Loc_9	SpeciesA
688.97	64.037	Unique_flower_60	Loc_9	SpeciesA
695.55	64.423	Unique_flower_60	Loc_9	SpeciesA
298.34	3.205	Unique_flower_61	Loc_9	SpeciesA
305.82	3.214	Unique_flower_61	Loc_9	SpeciesA
313.27	3.102	Unique_flower_61	Loc_9	SpeciesA
320.72	3.113	Unique_flower_61	Loc_9	SpeciesA
328.15	2.925	Unique_flower_61	Loc_9	SpeciesA
335.57	3.254	Unique_flower_61	Loc_9	SpeciesA
342.98	2.847	Unique_flower_61	Loc_9	SpeciesA
350.37	3.214	Unique_flower_61	Loc_9	SpeciesA
357.75	3.093	Unique_flower_61	Loc_9	SpeciesA
365.11	2.725	Unique_flower_61	Loc_9	SpeciesA
372.46	2.98	Unique_flower_61	Loc_9	SpeciesA
379.8	3.564	Unique_flower_61	Loc_9	SpeciesA
387.12	4.314	Unique_flower_61	Loc_9	SpeciesA
394.43	7.357	Unique_flower_61	Loc_9	SpeciesA
401.72	13.753	Unique_flower_61	Loc_9	SpeciesA
409	24.094	Unique_flower_61	Loc_9	SpeciesA
416.26	36.615	Unique_flower_61	Loc_9	SpeciesA
423.51	47.454	Unique_flower_61	Loc_9	SpeciesA
430.75	55.175	Unique_flower_61	Loc_9	SpeciesA
439.05	58.687	Unique_flower_61	Loc_9	SpeciesA
446.25	60.63	Unique_flower_61	Loc_9	SpeciesA
453.44	61.412	Unique_flower_61	Loc_9	SpeciesA
460.61	61.913	Unique_flower_61	Loc_9	SpeciesA
467.77	61.097	Unique_flower_61	Loc_9	SpeciesA
474.91	60.712	Unique_flower_61	Loc_9	SpeciesA
482.03	60.28	Unique_flower_61	Loc_9	SpeciesA
489.14	59.913	Unique_flower_61	Loc_9	SpeciesA
496.24	58.763	Unique_flower_61	Loc_9	SpeciesA
503.31	58.068	Unique_flower_61	Loc_9	SpeciesA
511.43	56.382	Unique_flower_61	Loc_9	SpeciesA
518.48	55.161	Unique_flower_61	Loc_9	SpeciesA
525.5	54.3	Unique_flower_61	Loc_9	SpeciesA
532.51	52.664	Unique_flower_61	Loc_9	SpeciesA
539.51	51.761	Unique_flower_61	Loc_9	SpeciesA
546.49	50.888	Unique_flower_61	Loc_9	SpeciesA
553.45	51.164	Unique_flower_61	Loc_9	SpeciesA
560.39	49.88	Unique_flower_61	Loc_9	SpeciesA
567.32	49.12	Unique_flower_61	Loc_9	SpeciesA
574.23	50.488	Unique_flower_61	Loc_9	SpeciesA
581.12	51.768	Unique_flower_61	Loc_9	SpeciesA
587.99	51.636	Unique_flower_61	Loc_9	SpeciesA
594.85	52.463	Unique_flower_61	Loc_9	SpeciesA
601.69	53.876	Unique_flower_61	Loc_9	SpeciesA
608.51	55.045	Unique_flower_61	Loc_9	SpeciesA
615.32	55.074	Unique_flower_61	Loc_9	SpeciesA
622.11	53.875	Unique_flower_61	Loc_9	SpeciesA
628.88	54.497	Unique_flower_61	Loc_9	SpeciesA
635.63	55.147	Unique_flower_61	Loc_9	SpeciesA
642.36	57.329	Unique_flower_61	Loc_9	SpeciesA
649.07	58.281	Unique_flower_61	Loc_9	SpeciesA
655.77	62.697	Unique_flower_61	Loc_9	SpeciesA
662.45	61.602	Unique_flower_61	Loc_9	SpeciesA
669.11	62.72	Unique_flower_61	Loc_9	SpeciesA
675.75	63.435	Unique_flower_61	Loc_9	SpeciesA
682.37	63.929	Unique_flower_61	Loc_9	SpeciesA
688.97	63.312	Unique_flower_61	Loc_9	SpeciesA
695.55	63.783	Unique_flower_61	Loc_9	SpeciesA
298.34	4.825	Unique_flower_62	Loc_9	SpeciesA
305.82	4.636	Unique_flower_62	Loc_9	SpeciesA
313.27	4.844	Unique_flower_62	Loc_9	SpeciesA
320.72	4.892	Unique_flower_62	Loc_9	SpeciesA
328.15	4.72	Unique_flower_62	Loc_9	SpeciesA
335.57	4.995	Unique_flower_62	Loc_9	SpeciesA
342.98	4.156	Unique_flower_62	Loc_9	SpeciesA
350.37	4.468	Unique_flower_62	Loc_9	SpeciesA
357.75	4.526	Unique_flower_62	Loc_9	SpeciesA
365.11	4.341	Unique_flower_62	Loc_9	SpeciesA
372.46	4.287	Unique_flower_62	Loc_9	SpeciesA
379.8	4.607	Unique_flower_62	Loc_9	SpeciesA
387.12	5.43	Unique_flower_62	Loc_9	SpeciesA
394.43	7.997	Unique_flower_62	Loc_9	SpeciesA
401.72	14.324	Unique_flower_62	Loc_9	SpeciesA
409	24.334	Unique_flower_62	Loc_9	SpeciesA
416.26	36.461	Unique_flower_62	Loc_9	SpeciesA
423.51	47.7	Unique_flower_62	Loc_9	SpeciesA
430.75	55.025	Unique_flower_62	Loc_9	SpeciesA
439.05	58.924	Unique_flower_62	Loc_9	SpeciesA
446.25	60.849	Unique_flower_62	Loc_9	SpeciesA
453.44	62.08	Unique_flower_62	Loc_9	SpeciesA
460.61	61.754	Unique_flower_62	Loc_9	SpeciesA
467.77	61.837	Unique_flower_62	Loc_9	SpeciesA
474.91	62.061	Unique_flower_62	Loc_9	SpeciesA
482.03	61.491	Unique_flower_62	Loc_9	SpeciesA
489.14	62.061	Unique_flower_62	Loc_9	SpeciesA
496.24	61.842	Unique_flower_62	Loc_9	SpeciesA
503.31	60.755	Unique_flower_62	Loc_9	SpeciesA
511.43	60.085	Unique_flower_62	Loc_9	SpeciesA
518.48	59.459	Unique_flower_62	Loc_9	SpeciesA
525.5	58.79	Unique_flower_62	Loc_9	SpeciesA
532.51	58.655	Unique_flower_62	Loc_9	SpeciesA
539.51	57.93	Unique_flower_62	Loc_9	SpeciesA
546.49	57.618	Unique_flower_62	Loc_9	SpeciesA
553.45	57.002	Unique_flower_62	Loc_9	SpeciesA
560.39	56.555	Unique_flower_62	Loc_9	SpeciesA
567.32	55.869	Unique_flower_62	Loc_9	SpeciesA
574.23	57.328	Unique_flower_62	Loc_9	SpeciesA
581.12	59.392	Unique_flower_62	Loc_9	SpeciesA
